screen_name;username;user_id;tweet_id;tweet_url;timestamp;timestamp_epochs;text;mengandung pelecehan;text_html;links;hashtags;has_media;img_urls;video_url;likes;retweets;replies;is_replied;is_reply_to;parent_tweet_id;reply_to_users
Adra_silent;#Hanglekir;2192545394;1,07E+18;/Adra_silent/status/1073360360235773952;13/12/2018 23:33;1544744026;"Ahok itu manusia otak beludru 
#Tdkkonsisten,
#Rasis
#Sombong
#kasarAngkuh
#Mulutwc
#Maniakberkuasa
#sontoloyopic.twitter.com/OgrMNvIO6F";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ahok itu manusia otak beludru 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tdkkonsisten?src=hash""><s>#</s><b>Tdkkonsisten</b></a>,
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rasis?src=hash""><s>#</s><b><strong>Rasis</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sombong?src=hash""><s>#</s><b>Sombong</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kasarAngkuh?src=hash""><s>#</s><b>kasarAngkuh</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mulutwc?src=hash""><s>#</s><b>Mulutwc</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Maniakberkuasa?src=hash""><s>#</s><b>Maniakberkuasa</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sontoloyo?src=hash""><s>#</s><b>sontoloyo</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/OgrMNvIO6F"">pic.twitter.com/OgrMNvIO6F</a></p>";[];['Tdkkonsisten', 'Rasis', 'Sombong', 'kasarAngkuh', 'Mulutwc', 'Maniakberkuasa', 'sontoloyopic'];TRUE;['https://pbs.twimg.com/media/DuVXi5RUcAAnf5N.jpg', 'https://pbs.twimg.com/media/DuVXi6dV4AAFZse.jpg'];;0;0;0;FALSE;TRUE;1,07E+18;[{'screen_name': 'ronavioleta', 'user_id': '485385284'}, {'screen_name': 'ASapardan', 'user_id': '2371452758'}]
annisapradini;Annisa Pradini;50568040;1,07E+18;/annisapradini/status/1073356433603756032;13/12/2018 23:18;1544743090;Bojes ganteng juga aku ga suka. Suka Haikal. Karena sama-sama orang Sumatra. Dari kecil sudah rasis dasar!;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bojes ganteng juga aku ga suka. Suka Haikal. Karena sama-sama orang Sumatra. Dari kecil sudah <strong>rasis</strong> dasar!</p>";[];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
d16e9b332dc0414;GarudaKu;2704031347;1,07E+18;/d16e9b332dc0414/status/1073355234116681728;13/12/2018 23:13;1544742804;Negeri lu lebih rasis...agama gue berkembang di negeri lu malah di larang...lu balik gih ke negara lu @ernestprakarsa;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Negeri lu lebih <strong>rasis</strong>...agama gue berkembang di negeri lu malah di larang...lu balik gih ke negara lu <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""867957594"" dir=""ltr"" href=""/ernestprakarsa""><s>@</s><b>ernestprakarsa</b></a></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,07E+18;[{'screen_name': 'dusrimulya', 'user_id': '164778726'}, {'screen_name': 'ernestprakarsa', 'user_id': '867957594'}]
Kunams1;Jesen Rantai;1,02E+18;1,07E+18;/Kunams1/status/1073355047386247168;13/12/2018 23:12;1544742759;alay kontol. manusia goblok. kalo ga suka ig ngapain masih maen kontol. hidupmu rasis sampe ke medsos kontol;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">alay kontol. manusia goblok. kalo ga suka ig ngapain masih maen kontol. hidupmu <strong>rasis</strong> sampe ke medsos kontol</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,07E+18;[{'screen_name': 'Askmenfess', 'user_id': '810423824034299904'}]
TokoRagil;Toko Ragil Soka;895922936;1,07E+18;/TokoRagil/status/1073351028106379264;13/12/2018 22:56;1544741801;Orang dengan IQ rendah lebih cenderung bersikap rasis dan suka berprasangka buruk.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Orang dengan IQ rendah lebih cenderung bersikap <strong>rasis</strong> dan suka berprasangka buruk.</p>";[];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
fikhwanBait;☆akraBait™;1208848334;1,07E+18;/fikhwanBait/status/1073347528735711232;13/12/2018 22:42;1544740967;hang tu ANJING cinaDAP yg menyalak benci pd org melayu islam jer kann...hang bkn rasis sape ckp hang rasis ! hang cuma salak wakili Bangsa bangsat kaum cinaDAP jer pon !! https://twitter.com/scsong/status/1073277025232637952 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">hang tu ANJING cinaDAP yg menyalak benci pd org melayu islam jer kann...hang bkn <strong>rasis</strong> sape ckp hang <strong>rasis</strong> ! hang cuma salak wakili Bangsa bangsat kaum cinaDAP jer pon !! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/scsong/status/1073277025232637952"" dir=""ltr"" href=""https://t.co/ob6PoSqUp9"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/scsong/status/1073277025232637952""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/scsong/status/</span><span class=""invisible"">1073277025232637952</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/scsong/status/1073277025232637952'];[];FALSE;[];;10;3;0;FALSE;FALSE;;[]
izhar1902;I_A;9,82E+17;1,07E+18;/izhar1902/status/1073344398170046465;13/12/2018 22:30;1544740220;"Cina India play victim
Melayu & islam dipanggil penyamun

Dap rasis korang senyap
India rasis korang senyap
Melayu & Islam korang panggil rasis

scsongLAP lu mmg RBA

 ";0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Cina India play victim
Melayu &amp; islam dipanggil penyamun

Dap <strong>rasis</strong> korang senyap
India <strong>rasis</strong> korang senyap
Melayu &amp; Islam korang panggil <strong>rasis</strong>

scsongLAP lu mmg RBA

<img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/> <img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/></p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,05E+18;[{'screen_name': 'scsong', 'user_id': '17922221'}, {'screen_name': 'myintifada', 'user_id': '2232068413'}]
miqbalnov1;miqbalnov;8,24E+17;1,20E+18;/miqbalnov1/status/1204890426185924608;11/12/2019 22:27;1576103238;Belanja di warung tetangga itu rasis??? Anjing lu...;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Belanja di warung tetangga itu <strong>rasis</strong>??? Anjing lu...</p>";[];[];FALSE;[];;0;0;2;TRUE;TRUE;1,20E+18;[{'screen_name': 'RezanHayon', 'user_id': '2929344392'}, {'screen_name': 'ustadtengkuzul', 'user_id': '843793805010644992'}]
budiman_markus;Hakuna Matata;1536546626;1,20E+18;/budiman_markus/status/1204888137983377408;11/12/2019 22:18;1576102692;Sampah rasis idiot! Suruh ybs cek DNA. Saya yg bayar biayanya. Biar dia paham siapa sebenarnya kakek moyang dia.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sampah <strong>rasis</strong> idiot! Suruh ybs cek DNA. Saya yg bayar biayanya. Biar dia paham siapa sebenarnya kakek moyang dia.</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,20E+18;[{'screen_name': 'Moch_herianto', 'user_id': '1564663020'}]
amalimania;Amaliyah Imania;264120069;1,20E+18;/amalimania/status/1204886631750103040;11/12/2019 22:12;1576102333;"Hahaha ga rasis tp sarkas, yah ?
Atau bapak yg sarkas ini teh ???";0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Hahaha ga <strong>rasis</strong> tp sarkas, yah ?
Atau bapak yg sarkas ini teh ???</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,20E+18;[{'screen_name': 'mrazick', 'user_id': '78088158'}, {'screen_name': 'dinacahya', 'user_id': '117291670'}, {'screen_name': 'chuepauliafauzi', 'user_id': '84866173'}]
bacotbetdah_;Bhy;1,12E+18;1,25E+18;/bacotbetdah_/status/1245497763426492416;01/04/2020 23:46;1585784781;Anjinglah goblok sumpah. Jadi kemaren Mers lu mau blg virus Arab???. Ckckck jdi org kok rasis bet dah. Mnding bacot dri pada rasis;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Anjinglah goblok sumpah. Jadi kemaren Mers lu mau blg virus Arab???. Ckckck jdi org kok <strong>rasis</strong> bet dah. Mnding bacot dri pada <strong>rasis</strong></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,25E+18;[{'screen_name': 'einstein_idn', 'user_id': '116665980'}, {'screen_name': 'CNNIndonesia', 'user_id': '17128975'}]
yoursweetpisces;Call Me Darl;1,21E+18;1,25E+18;/yoursweetpisces/status/1245488512691884033;01/04/2020 23:09;1585782576;"Yang jelas mereka gak bakal minat sama lu.

 Rasis Rasis Rasis Rasis";0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Yang jelas mereka gak bakal minat sama lu.

 <strong>Rasis</strong> <strong>Rasis</strong> <strong>Rasis</strong> <strong>Rasis</strong></p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,25E+18;[{'screen_name': 'memefess', 'user_id': '1145664973764321281'}]
EviKyune;Evi_kyune;1,22E+18;1,23E+18;/EviKyune/status/1225198884101619713;05/02/2020 23:25;1580945151;"Enggak ada faedah apa elu juga mau ikut jadi fans??
Me:kalok gak suka jangan rasis donk.. kpop emang ganggu idup elo?kagak kan? 
Sand bae jadi orang yee";0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Enggak ada faedah apa elu juga mau ikut jadi fans??
Me:kalok gak suka jangan <strong>rasis</strong> donk.. kpop emang ganggu idup elo?kagak kan? 
Sand bae jadi orang yee</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,23E+18;[{'screen_name': 'mongryeong_', 'user_id': '1107670755607605248'}]
Muchlis88426192;Muchlis;1,15E+18;1,23E+18;/Muchlis88426192/status/1225150068879020032;05/02/2020 20:11;1580933513;Mending g usah jd tuan rumah. Ntr nolak atlet china ikut serta dibilang rasis https://twitter.com/kompascom/status/1225149731745095681 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Mending g usah jd tuan rumah. Ntr nolak atlet china ikut serta dibilang <strong>rasis</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/kompascom/status/1225149731745095681"" dir=""ltr"" href=""https://t.co/RYPPwhRtXp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/kompascom/status/1225149731745095681""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/kompascom/stat</span><span class=""invisible"">us/1225149731745095681</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/kompascom/status/1225149731745095681'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
imyourathena0;not yours;1,16E+18;1,26E+18;/imyourathena0/status/1255633630833127427;29/04/2020 23:02;1588201360;Gue mencium bau bau rasis hehehe tololllll;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Gue mencium bau bau <strong>rasis</strong> hehehe tololllll</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,26E+18;[{'screen_name': 'awsahaa', 'user_id': '1169301225738665985'}]
arsburg;Arsenio A. Ariatedja;7,27E+17;1,08E+18;/arsburg/status/1083399066195701761;10/01/2019 16:24;1547137440;Pulang kamu kenegara asal mu!! Jhaaa jadi fans rasis;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pulang kamu kenegara asal mu!! Jhaaa jadi fans <strong>rasis</strong></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,08E+18;[{'screen_name': 'kkamipriki', 'user_id': '1025322622429552640'}]
LemonPahit;the Lemonator;1,10E+18;1,14E+18;/LemonPahit/status/1144376747476963328;27/06/2019 22:47;1561675652;Biarin dah gue rasis, WAN ABUD BIKIN GUE MAU MUNTAH! BALIK SEMUA ARAB KE GURUN!!;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Biarin dah gue <strong>rasis</strong>, WAN ABUD BIKIN GUE MAU MUNTAH! BALIK SEMUA ARAB KE GURUN!!</p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'nessiejudge', 'user_id': '430821756'}, {'screen_name': 'GuritnaPramana', 'user_id': '762029856'}]
dkarhita;emka;399668537;1,13E+18;/dkarhita/status/1134217989845278720;30/05/2019 22:00;1559253616;amien rasis itu penumpang gelap... https://twitter.com/wahhabicc_jabar/status/1134195843999735808 …;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">amien <strong>rasis</strong> itu penumpang gelap... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/wahhabicc_jabar/status/1134195843999735808"" dir=""ltr"" href=""https://t.co/GSJmEgQ9g5"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/wahhabicc_jabar/status/1134195843999735808""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/wahhabicc_jaba</span><span class=""invisible"">r/status/1134195843999735808</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/wahhabicc_jabar/status/1134195843999735808'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
edhosimin;Kumpi Tanjasim;8,12E+17;1,19E+18;/edhosimin/status/1194746902207582208;13/11/2019 22:40;1573684833;@ernestprakasa ini org mah cina rasis.., ntar juga kena karma;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16882261"" dir=""ltr"" href=""/ernestprakasa""><s>@</s><b>ernestprakasa</b></a> ini org mah cina <strong>rasis</strong>.., ntar juga kena karma</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,19E+18;[{'screen_name': 'mas__piyuuu', 'user_id': '2885191782'}]
dajjal_insaf;ngILLUNIKMATIn;1732457766;1,19E+18;/dajjal_insaf/status/1194738408142200832;13/11/2019 22:06;1573682808;TAI (Teman Ahok Indonesia) sakit hati kalo Cina gagal nyagub dibilang rasis, PKS, HTI, FPI https://twitter.com/Bing31165523/status/1194736916077277184 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">TAI (Teman Ahok Indonesia) sakit hati kalo Cina gagal nyagub dibilang <strong>rasis</strong>, PKS, HTI, FPI <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Bing31165523/status/1194736916077277184"" dir=""ltr"" href=""https://t.co/Wva9LjB8TD"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Bing31165523/status/1194736916077277184""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Bing31165523/s</span><span class=""invisible"">tatus/1194736916077277184</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/Bing31165523/status/1194736916077277184'];[];FALSE;[];;0;0;1;TRUE;FALSE;;[]
nebula0rion;𝒉𝒊𝒑𝒐𝒕𝒂𝒍𝒂𝒎𝒖𝒔;1,13E+18;1,23E+18;/nebula0rion/status/1232459505100705798;26/02/2020 00:16;1582676218;udah sejauh mana mba mainnya? sampe pelecehan verbal dianggap main ny kurang jauh @EkaAndela;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">udah sejauh mana mba mainnya? sampe <strong>pelecehan</strong> <strong>verbal</strong> dianggap main ny kurang jauh <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""480548702"" dir=""ltr"" href=""/EkaAndela""><s>@</s><b>EkaAndela</b></a></p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,23E+18;[{'screen_name': 'txtdaricewe', 'user_id': '1173207752560087040'}]
ldp1485;I pretend to be alright;415289296;1,20E+18;/ldp1485/status/1203359556413181952;07/12/2019 17:04;1575738250;Dosen genit FEB. Udah genit, terus sering melakukan pelecehan seksual scr verbal & fisik.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dosen genit FEB. Udah genit, terus sering melakukan <strong>pelecehan</strong> seksual scr <strong>verbal</strong> &amp; fisik.</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,20E+18;[{'screen_name': 'jogjamfs', 'user_id': '1106468786016649217'}]
iinwardani;awrorah;305570838;1,06E+18;/iinwardani/status/1062705662390493184;14/11/2018 13:55;1542203748;"Gila emang. Kurang edukasi apa gimana sih?
Kemarin-kemarin pelecehan seksual verbal dianggap lumrah. Baru-baru ini, kasus pemerkosaan dianggap pengalaman.
Ini lagi sekarang kena pasal...
#SaveIbuNuril";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Gila emang. Kurang edukasi apa gimana sih?
Kemarin-kemarin <strong>pelecehan</strong> seksual <strong>verbal</strong> dianggap lumrah. Baru-baru ini, kasus pemerkosaan dianggap pengalaman.
Ini lagi sekarang kena pasal...
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaveIbuNuril?src=hash""><s>#</s><b>SaveIbuNuril</b></a></p>";[];['SaveIbuNuril'];FALSE;[];;0;0;0;FALSE;FALSE;;[]
novaarum;Noi./ノイ;50118082;1,17E+18;/novaarum/status/1173966849437921281;17/09/2019 14:28;1568730482;Ehe, itu bapanya sangean gakuat iman dan ngelakuin pelecehan seksual secara verbal.  mungkin mengundang, tp hanya yg punya IMAN yg bisa TAHAN untk ga ngucapin hal yg bikin org tsb GA NYAMAN. :)) situ aja yg cabul pak https://twitter.com/BapaknyaRico/status/1173508459427270656 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Ehe, itu bapanya sangean gakuat iman dan ngelakuin <strong>pelecehan</strong> seksual secara <strong>verbal</strong>. <img alt=""😅"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka dan keringat dingin"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Wajah tersenyum dengan mulut terbuka dan keringat dingin""/> mungkin mengundang, tp hanya yg punya IMAN yg bisa TAHAN untk ga ngucapin hal yg bikin org tsb GA NYAMAN. :)) situ aja yg cabul pak <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BapaknyaRico/status/1173508459427270656"" dir=""ltr"" href=""https://t.co/cNwqyuVOTx"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BapaknyaRico/status/1173508459427270656""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BapaknyaRico/s</span><span class=""invisible"">tatus/1173508459427270656</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/BapaknyaRico/status/1173508459427270656'];[];FALSE;[];;1;0;1;TRUE;FALSE;;[]
guccaaaaa;↺ ears;1659774943;1,15E+18;/guccaaaaa/status/1153263268405710848;22/07/2019 11:19;1563794364;Pelecehan itu tidak selalu mesti datang karena seseorang tidak berjilbab. Saya dan temen saya pernah pake gamisan, jalan pelan2  mengikuti adab bagaimana wanita harusnya berjalan sesuai ajaran islam, tp tetap saja ada laki2 yg melakukan sexual verbal harassment pada kami. https://twitter.com/waltonkate/status/1153084328588394497 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in""><strong>Pelecehan</strong> itu tidak selalu mesti datang karena seseorang tidak berjilbab. Saya dan temen saya pernah pake gamisan, jalan pelan2  mengikuti adab bagaimana wanita harusnya berjalan sesuai ajaran islam, tp tetap saja ada laki2 yg melakukan sexual <strong>verbal</strong> harassment pada kami. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/waltonkate/status/1153084328588394497"" dir=""ltr"" href=""https://t.co/XkvoINbyzF"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/waltonkate/status/1153084328588394497""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/waltonkate/sta</span><span class=""invisible"">tus/1153084328588394497</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/waltonkate/status/1153084328588394497'];[];FALSE;[];;0;0;1;TRUE;FALSE;;[]
ekafyi;Eka;257592642;1,12E+18;/ekafyi/status/1120973480462176256;24/04/2019 08:51;1556095879;"ANJING BANGSAT, FYI @KAI121 begini petugas keamanan kalian memperlakukan penumpang perempuan yg jadi korban pelecehan seksual? Dgn melecehkan korban (scr verbal) lebih lanjut?
Petugas ini dapat sangsi gak? Teguran doang mana mempan, minimal potong gaji biar ada efek jera. https://twitter.com/_KEllCHl/status/1120899020082122752 …";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">ANJING BANGSAT, FYI <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""516165629"" dir=""ltr"" href=""/KAI121""><s>@</s><b>KAI121</b></a> begini petugas keamanan kalian memperlakukan penumpang perempuan yg jadi korban <strong>pelecehan</strong> seksual? Dgn melecehkan korban (scr <strong>verbal</strong>) lebih lanjut?
Petugas ini dapat sangsi gak? Teguran doang mana mempan, minimal potong gaji biar ada efek jera. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/_KEllCHl/status/1120899020082122752"" dir=""ltr"" href=""https://t.co/eQT1eCMOWX"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/_KEllCHl/status/1120899020082122752""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/_KEllCHl/statu</span><span class=""invisible"">s/1120899020082122752</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/_KEllCHl/status/1120899020082122752'];[];FALSE;[];;23;25;4;TRUE;FALSE;;[]
madhedhew;madheayu;100765716;1,12E+18;/madhedhew/status/1120968547348299776;24/04/2019 08:31;1556094702;Aku baca thread ini, udah marah sama pelaku pelecehannya, eh ini kok ditambah petugas @KAI121 yg enteng banget rahangnya nambahin pelecehan verbal ke korban https://twitter.com/_KEllCHl/status/1120899020082122752 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Aku baca thread ini, udah marah sama pelaku pelecehannya, eh ini kok ditambah petugas <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""516165629"" dir=""ltr"" href=""/KAI121""><s>@</s><b>KAI121</b></a> yg enteng banget rahangnya nambahin <strong>pelecehan</strong> <strong>verbal</strong> ke korban<img alt=""🤯"" aria-label=""Emoji: Kepala meledak"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92f.png"" title=""Kepala meledak""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/_KEllCHl/status/1120899020082122752"" dir=""ltr"" href=""https://t.co/luuclKa2G7"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/_KEllCHl/status/1120899020082122752""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/_KEllCHl/statu</span><span class=""invisible"">s/1120899020082122752</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/_KEllCHl/status/1120899020082122752'];[];FALSE;[];;1;1;0;FALSE;FALSE;;[]
cyberfrosting;...;7,68E+17;1,23E+18;/cyberfrosting/status/1233809204445507584;29/02/2020 17:40;1582998012;"Pelecehan seksual secara verbal anjiiiiiiing. 

Lo mau gue fetish-shaming sekalian? Ha?

Gue ngatain lo karena lo udah ignorant, goblok pula. Ngatain gue terlihat bodoh + double standard. As well giving you lesson biar gak kurang ajar ke orang.

Gimana? Enak dilecehin otaknya?";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Pelecehan</strong> seksual secara <strong>verbal</strong> anjiiiiiiing. 

Lo mau gue fetish-shaming sekalian? Ha?

Gue ngatain lo karena lo udah ignorant, goblok pula. Ngatain gue terlihat bodoh + double standard. As well giving you lesson biar gak kurang ajar ke orang.

Gimana? Enak dilecehin otaknya?</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,23E+18;[]
04sweetest_girl;Indah;539814359;1,22E+18;/04sweetest_girl/status/1224863459487039490;05/02/2020 01:13;1580865180;"Aku selalu benci sama laki laki yang rambutnya gondrong. Kenapa?
Karena trauma. 
Iya, pernah mendapatkan pelecehan ""verbal"" yang lumayan parah sampe aku kalo lihat laki-laki gondrong bawaannya kesel. Pen nonjok:)";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Aku selalu benci sama laki laki yang rambutnya gondrong. Kenapa?
Karena trauma. 
Iya, pernah mendapatkan <strong>pelecehan</strong> ""<strong>verbal</strong>"" yang lumayan parah sampe aku kalo lihat laki-laki gondrong bawaannya kesel. Pen nonjok:)</p>";[];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
martabakszn;Anantama;498905746;1,20E+18;/martabakszn/status/1200071390977769473;28/11/2019 15:18;1574954290;"Ya karena tidak ada kesepakatan verbal. Kalau nanti akhirnya melaporkan pelecehan atau perkosaan ya valid. Karena yang keluar dari mulut ya itu tadi ""jangan"" bukan ""ok"".";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ya karena tidak ada kesepakatan <strong>verbal</strong>. Kalau nanti akhirnya melaporkan <strong>pelecehan</strong> atau perkosaan ya valid. Karena yang keluar dari mulut ya itu tadi ""jangan"" bukan ""ok"".</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,20E+18;[]
